reviews.text,reviews.rating,reviews.doRecommend
looking get inexpensive tablet ran android amazon fire tablet much better value similar products happy tablets durability quality far would recommend anyone looking lowerend tablet,4.0,True
bought teenagers love cool reading features zero buffering watching netflix,5.0,True
good quality product clear display easy use,4.0,True
mother husband daughter enjoy using fire great way stay preoccupied,5.0,True
tablet choices buy children cant beat price durability,5.0,True
good product right cost great gift holidays,5.0,True
purchased reading price good value money,4.0,True
great reading game playing searching web social media,5.0,True
really like fire gb fast smooth,5.0,True
everything regular tablet price really cant beat,4.0,True
easy use exactly hoped,5.0,True
great tablet streaming good internet connection along nice display,5.0,True
bought ereader convenient easy use text readable pleased,5.0,True
nice little tablet paid black friday regular price would probably gone something little less restricted without much amazon content lock screen ads arent much problem understand amazon sells cheap gets back via ads amazon apps little much would easier stomach could add ones want remove ones dont said able install google play store tablet everything need overall im pretty happy purchase nice new toy one note online photos magenta looks purple actually pink like purple get black one purple case,4.0,True
cool playing would never spend money apple,5.0,True
love new fire hd price amazing amazon prime mbr even better great kids lock profiles kids mode cant buy anything one downfall smaller amount apps available apple google play,5.0,True
fire hd wanted upgrade loving far really enjoying bigger screen,5.0,True
tablet christmas gift,5.0,True
great buy son needed something could easily transport woudl allow access internet various forms media perfect choice since also amazon prime account,5.0,True
replacement wifes original ipad broken kindle paperwhite loves basically everything previous devices one unit easy use good battery life nice screen resolution good size great value especially compared ipad,5.0,True
price great works well price display hd love,5.0,True
money well pleased think big bargain,5.0,True
purchased tablet mother set tested super fast original kindle fire say amazon come long way new fire hd much better original like much thinking purchasing one would highly recommend tablet anyone,5.0,True
kindle needed new one old one would longer charge well still adjusting different features original one like fact difficult find case one,4.0,True
happy purchase exactly looking,5.0,True
original kindle fire longer accepted charge wasnt going replace bought ipad saw hd kiosk bb store realized much better liked size feel reading books ipad preferred things fires clarity much improved old one plus responds better dont like cant choose photo locked screen advertisement also dont like usually takes trys unlock menial issues perspective,5.0,True
