reviews.text,reviews.rating,sentiment,reviews.doRecommend
purchased whim really enjoying much ask alexa speaker sounds really good even ask tell joke makes smile,5.0,positive,True
youtube app many ads kids kinds stuff,4.0,positive,True
got tablet mom additional xmas gift likes cleansimpleno fussetc way tablet works ie keyboardmouseetc fingers input,4.0,positive,True
tablet anonymous much simple apps like tube hassle get unless know apk lost great readers simple web surfing like free games underground unit arrived damage amazon replacing lets see goes,3.0,neutral,
happy performance fire tv also first gen fire stick load time lack buffering fire tv great im also prime member quantity programming pretty god would definitely recommend,5.0,positive,True
echo best integration amazon shopping purposes also excellent integration smart devices logitech harmony smart things however quite intuitive google home device able answer many questions overall good home automation much asking general questions,4.0,positive,True
lol reason bought tablet could load games phone play larger screen didnt realize sonce amazon product wont load google play support vlash clans google game big thumbs guess im stuck tablet useless,1.0,negative,False
kindle couple years ago didnt like great price wanting get another tablet bought one glad trouble setting due password issues easy offers lots sure learn highly recommend product maybe someone starting much ipad easy carry package great photos email everything price cannot beat,5.0,positive,True
bough husband loves much uses everyday worth ever penny,5.0,positive,True
perfect tablet niece dont worry getting anything shes suppose also dont worry watching things arent appropriate age,5.0,positive,True
bought two echoes one wife one expected something along lines siri google could follow many commands say specific commands get response also echo cant distinguish commercials one commercials come tries answer questions hears alexa also trying set wifes echo phone calling cant pull page setup option therewe like still trying learn,4.0,positive,True
nothing really spectacular weird interface okay,3.0,neutral,
like fun wish better quality speaker system music,4.0,positive,True
purchased year old granddaughter would something play games read books without use moms devices took immediately connects easily ghz network support connectivity search downloads appear bit slow testing see fire network running updates camera takes great pictures even child bit shakey sound quality good touch sensitivity,5.0,positive,True
never owned tablet wanted ipad like couldnt afford sticker price one fit needs perfect mainly use web surfing streaming video complaints far would recommend device,5.0,positive,True
