reviews.text,reviews.rating,sentiment,reviews.doRecommend
like amazn tv allowes watch everyhting using one device,4.0,positive,True
tablet great buy price lovely purchased three nephew christmas love theyve functional used complaint dont either,5.0,positive,True
really good quality piece would strongly recommend,5.0,positive,True
built backlight fantastic let get slimmer case thats easier carry around,5.0,positive,True
purchased kindle paperwhite prior international trip well worth investment created book cover black since one available orange dont think store time purchase,5.0,positive,True
like size kindle easy access internet,5.0,positive,True
slow freeze frequently dollar,2.0,negative,True
bought husband christmas got couldnt beat price found greal alternative pricier tablet clunkier item laptop chromebooks wanted check email surfing display great definitely recommend,5.0,positive,True
fun whole family alexia tell funny joke kid answer question almost every subject provides lot musical choice,5.0,positive,True
easy use tablet lot apps game available,5.0,positive,True
like tablet one bit registered amazon function failed every time finally resort calling amazon customer service also easy task get registered seems glitch programming failed follow step get registered would highly recommend skipping tablet getting one tied one company operation programming software,1.0,negative,False
daughter like tablet simple use,5.0,positive,True
purchased husband busy reading pleasure wasnt happening much liked hed take tablet read pleasure would get distracted work rather reading pleasure make time time enjoying novel good pricing considering getting kindles grandchild,5.0,positive,True
great screen clarity rapid turn onall function need transportable tablet,5.0,positive,True
purchased tap thought portable speaker echo actually device yes portable operate wirelessit work alexa set echo operates handsyou simply speak alexa tap microphone button need hold speak alexa great sound quality rechargeable base unit,5.0,positive,True
excellent option alexa built,5.0,positive,True
great product fast shipping cant wait learn echo,5.0,positive,True
