reviews.text,reviews.rating,sentiment,reviews.doRecommend
great tablet pricereally major complaints,5.0,positive,True
tablet good price aware adware cannot removed unless pay amazon tablets available similar price without adware interested amazon products services looking android tablet disappointed tablet android operating system available due amazon operating system overriding screen resolution average amazon user good tablet otherwise look elsewhere,3.0,neutral,
students enjoy using product learning,5.0,positive,True
simple setup use would love see google integration,4.0,positive,True
clarity audio coming amazon echo truly incredible bought one friend mine let barrow got lasik surgery needed stories keep busy going crazy different skills learn provide remember command said skill great news quick weather updates area etc fantastic product,5.0,positive,True
like amazn tv allowes watch everyhting using one device,4.0,positive,True
tablet great buy price lovely purchased three nephews christmas love theyve functional used complaints dont either,5.0,positive,True
really good quality piece would strongly recommend,5.0,positive,True
built backlight fantastic let get slimmer case thats easier carry around,5.0,positive,True
purchased kindle paperwhite prior international trip well worth investment created book cover black since one available orange dont think store time purchase,5.0,positive,True
like size kindle easy access internet,5.0,positive,True
slow freezes frequently dollars,2.0,negative,True
bought husband christmas got couldnt beat price found greal alternative pricier tablets clunkier items laptops chromebooks wanted check email surfing display great definitely recommend,5.0,positive,True
fun whole family alexia tells funny jokes kids answers questions almost every subject provides lots musical choices,5.0,positive,True
easy use tablet lots apps game available,5.0,positive,True
like tablet one bit registered amazon function failed every time finally resort calling amazons customer service also easy task get registered seems glitch programming failed follow steps get registered would highly recommend skipping tablet getting one tied one companys operations programming software,1.0,negative,False
daughter like tablet simple use,5.0,positive,True
purchased husband busy reading pleasure wasnt happening much liked hed take tablets read pleasure would get distracted work rather reading pleasure makes time time enjoying novels good pricing considering getting kindles grandchildren,5.0,positive,True
